"cell_id","czi","series_id","cell_seg_id","condition","cell_id.1","dna_bright_spots_intensity_mean","dna_bright_spots_number","dna_bright_spots_width","dna_intensity_entropy","dna_intensity_max","dna_intensity_mean","dna_intensity_median","dna_intensity_mode","dna_intensity_std","dna_intensity_sum","dna_io_intensity_inner_mean","dna_io_intensity_inner_std","dna_io_intensity_outer_mean","dna_io_intensity_outer_std","dna_io_intensity_volume_inner","dna_io_intensity_volume_outer","dna_position_highest_z","dna_position_lowest_z","dna_position_x_centroid","dna_position_y_centroid","dna_position_z_centroid","dna_shape_1st_axis_length","dna_shape_1st_axis_x","dna_shape_1st_axis_y","dna_shape_1st_axis_z","dna_shape_1st_eigenvalue","dna_shape_2nd_axis_length","dna_shape_2nd_axis_x","dna_shape_2nd_axis_y","dna_shape_2nd_axis_z","dna_shape_2nd_eigenvalue","dna_shape_3rd_axis_length","dna_shape_3rd_axis_x","dna_shape_3rd_axis_y","dna_shape_3rd_axis_z","dna_shape_3rd_eigenvalue","dna_shape_equator_eccentricity","dna_shape_meridional_eccentricity","dna_shape_sphericity","dna_surface_area","dna_texture_haralick_ang2nd_moment","dna_texture_haralick_contrast","dna_texture_haralick_corr","dna_texture_haralick_diff_entropy","dna_texture_haralick_diff_var","dna_texture_haralick_entropy","dna_texture_haralick_info_corr1","dna_texture_haralick_info_corr2","dna_texture_haralick_inv_diff_moment","dna_texture_haralick_sum_avg","dna_texture_haralick_sum_entropy","dna_texture_haralick_sum_var","dna_texture_haralick_variance","dna_volume","outlier","dna_io_intensity_ratio"
"20181005_R01_003-Scene-05-P84_seg_0_cid_81","20181005_R01_003.czi",4,81,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_81",1686.35714285714,10,5.66638221996381,6.6466497975736,1958,1054.89163276929,1108,1136,258.728806933725,781634614,1144.82963585994,127.987752025544,700.745200349187,329.783802291103,590899,150063,60,0,86.5892124022554,56.4045227690489,30.1397817971772,164.832911114344,0.998905869220527,-0.0257905951439781,0.0390116602941025,236.53922888953,124.837971086961,0.0233771564035734,0.997857618399037,0.0611038620832139,803.034846136957,63.0028734581951,-0.040503987399587,-0.0601250247827056,0.997368742441637,1473.77657181699,0.955634029555109,0.987036051116873,1.14775768148236,42483,0.000385593819380668,207.034921951092,0.859498559815845,4.64891650656902,0.000194598435733607,12.0510438500541,-0.198290523213689,0.95895552324854,0.120865787591867,239.405006908527,7.66247177239719,2821.87447685513,757.227349701557,740962,FALSE,1.63373168348418
"20181005_R01_003-Scene-05-P84_seg_0_cid_83","20181005_R01_003.czi",4,83,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_83",1483.37142857143,10,5.7523381802348,6.48775439659386,1772,858.059104765444,911,933,232.600474880786,512572761,948.776539438965,104.524646660363,575.646012641668,288.344350261296,452129,145234,50,0,63.7369622825652,83.8791689475244,24.1711589100765,168.943153774931,0.186603460273114,-0.982428330245745,0.00370466525577988,149.341490811944,119.879025411518,-0.976981071869955,-0.185962963615099,-0.104526366871349,761.194936899498,52.458922515967,-0.103378594602241,-0.0158855939154596,0.994515215612119,1660.16065142906,0.980565201658008,0.995945736210282,1.01417272918938,41408,0.00046262337211706,215.01282882496,0.827592783310765,4.64646357644155,0.000199684044061914,11.8299855380534,-0.18702060530392,0.948403807012515,0.125419298025207,217.100339049346,7.49158611418033,2369.97682511931,646.247413486066,597363,FALSE,1.64819440872175
"20181005_R01_003-Scene-05-P84_seg_0_cid_77","20181005_R01_003.czi",4,77,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_77",1563.68571428571,10,5.81975133046286,6.48493833332478,2047,924.399932618016,982,1010,240.872625193935,449976626,1012.41306994743,113.214686666798,619.284385065013,307.850814264759,377798,108979,50,0,66.9106325894609,61.2479061253921,24.0766387894251,148.728321410563,0.783089049361757,-0.621885596451293,0.00546312146291666,157.014298807567,106.349404439202,-0.612526369663418,-0.769724045600218,0.179823079975256,576.558976653246,54.9226053221777,0.107624287392079,0.144163790707837,0.983683797880241,1257.14061384463,0.962203917057234,0.992169592079756,1.18001473050804,30879,0.000627988005063628,172.738841904275,0.829198176045048,4.49635654276226,0.000223195947183266,11.4525774690507,-0.188533393239908,0.945555763338944,0.13792964699568,196.431931115571,7.28300457621087,1921.00378114155,523.435655761457,486777,FALSE,1.63481123432678
"20181005_R01_003-Scene-05-P84_seg_0_cid_78","20181005_R01_003.czi",4,78,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_78",1630.73214285714,8,5.78883433399351,6.45499410013956,2098,917.35971728108,973,986,234.18908743643,523966515,1003.27994559557,103.893546846832,621.54355655468,305.914159158407,442611,128557,58,0,61.8305262199563,66.5095611098661,28.4484039722113,136.454836795312,0.586473914345852,0.809760238682304,-0.0183494861244891,205.445331236034,117.832548786193,0.809232965336984,-0.586756231378901,-0.0293109663767923,734.181369308315,58.6810054668702,0.034501530455425,-0.00234110811532691,0.999401902944469,1022.00992154495,0.960049821616139,0.979586957248687,1.11221447030566,36602,0.000675594606510858,150.350264672906,0.824126024107968,4.40504889296413,0.000236285352605634,11.3049049707171,-0.18425123056785,0.940634593388364,0.143918812036449,186.28251223899,7.18488746971804,1612.01270151553,440.590741547108,571168,FALSE,1.61417479919978
"20181005_R01_003-Scene-06-P85_seg_0_cid_1","20181005_R01_003.czi",5,1,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_1",1382.8961038961,11,5.59995357626614,6.36553614431981,1789,794.432203128102,851,879,225.057656511597,360124062,890.215876788717,92.8032464084655,536.133568737462,269.36348280387,330684,122626,44,0,60.5086541219033,68.4878780525468,20.4101387571419,149.991587220774,0.571144521587266,-0.820839698503176,-0.00401557244577653,125.421541386495,108.389846881502,-0.820033367991549,-0.57035172321393,-0.0473728530630884,635.005082417021,45.8282490707674,-0.0365952297614017,-0.0303496488960656,0.998869204636221,1266.79962902193,0.980300336686259,0.995086775342894,1.00016744121059,34676,0.000574264447916579,190.80181439454,0.821296757136077,4.54722161992594,0.000215810705121946,11.4998685334942,-0.191403775345547,0.948041804900254,0.134652410701901,194.630097188192,7.31761059411107,2044.12096835595,558.730695687623,453310,FALSE,1.66043674318898
"20181005_R01_003-Scene-06-P85_seg_0_cid_7","20181005_R01_003.czi",5,7,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_7",1483.33928571429,8,5.57778820077287,6.38376937442985,2030,776.699206590167,831,874,225.229345842393,424663398,871.36974899927,99.8887969557491,525.24086556465,268.198275555821,397210,149544,41,0,79.3385032391167,66.6380822088179,19.5231786141482,176.228948698859,0.851605273285821,-0.524084929039346,-0.0101708242343447,111.991901208392,118.605710022786,-0.524183032374373,-0.851415168927042,-0.0180099609034484,744.673527006044,41.3169912572465,-0.000779155048473309,-0.0206687511659536,0.999786074939359,1872.34920721036,0.988626656706178,0.998209565247383,0.945166201311771,41786,0.000829497831889768,143.154840114523,0.827039607515639,4.31590225597217,0.000258874698497642,11.0463081439667,-0.203989295705282,0.951603704433284,0.159453462107605,170.938132037569,7.11508758969241,1587.35114432216,432.626496109172,546754,FALSE,1.65899077190523
"20181005_R01_003-Scene-06-P85_seg_0_cid_5","20181005_R01_003.czi",5,5,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_5",1362.85714285714,7,5.45304044252067,6.35749453713555,2388,747.197562512185,792,829,215.893651488708,463739948,830.099340180733,116.006237500218,509.551618871992,255.867917681974,460126,160513,44,0,87.7513772096178,84.7480403261799,21.7146408781917,204.504706750504,0.773505020464911,-0.633769532093721,0.0051150273980544,126.646748559935,109.580022206758,-0.633782862063321,-0.773509671224816,0.00143954037894075,632.249074494352,44.3249565770957,-0.00304418632858369,0.00435530841414385,0.999985882009448,2417.77358695139,0.979732264715418,0.998627143798015,0.94871197666424,45454,0.00134295407472352,88.4463669993193,0.851041899779974,3.96737305029969,0.000335184731688929,10.3883691361555,-0.219067982236989,0.953949832003976,0.199820181015617,141.719721286948,6.7996892110257,1138.80520676236,306.812893440418,620639,FALSE,1.6290780157236
"20181005_R01_003-Scene-06-P85_seg_0_cid_11","20181005_R01_003.czi",5,11,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_11",1945.70779220779,22,5.65374166512124,6.93968280151324,2389,1199.92260605189,1274,1331,334.486023626683,884849328,1331.81926423634,168.117424792175,750.801728772655,368.319475287951,570020,167402,52,0,70.460481244118,78.7104656492483,24.0156708099297,156.795718497462,-0.152815157398136,0.986778792409275,0.0539920597928592,166.174438934255,141.608196987306,-0.988120508852642,-0.151665588270607,-0.0248074448367032,1162.31657700094,54.4181046620859,-0.0162907229482959,-0.0571416151838887,0.998233163223903,1376.98261657981,0.989727266364735,0.992691445826055,1.03275918265985,47057,0.000333569852013571,191.070211241863,0.883217723625928,4.66497062157805,0.00018914189874115,12.2046618334261,-0.208691585123606,0.966131285245762,0.11782456001548,215.493588211674,7.78754678822742,3149.25843465449,835.082161474087,737422,FALSE,1.77386280984393
"20181005_R01_003-Scene-06-P85_seg_0_cid_12","20181005_R01_003.czi",5,12,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_12",1530.86466165414,19,5.85586628706998,6.50685977613957,2151,882.018453959154,928,953,226.277526760028,492342701,955.407012904999,126.009651939507,608.191790342677,296.516246135069,440217,117983,41,0,71.2079075600143,68.6925420996059,21.656495879613,164.990937241147,0.761151283171824,-0.648275937994395,0.0196731376087585,118.046871452732,126.718468033301,-0.648574080874285,-0.760829739187038,0.0221307385023675,834.158400798862,43.1563878933181,-0.000621082894731498,0.029604327151131,0.999561502895128,1581.817688726,0.989935949449133,0.997211490992595,1.20987325502429,33116,0.000634969271271062,150.692484889791,0.825865325669352,4.43910013425315,0.00023110319291677,11.3821479247431,-0.189131185400773,0.944966963133266,0.142426885432526,168.909827258625,7.25171965113439,1636.05794589497,446.687607696191,558200,FALSE,1.57089758210431
"20181005_R01_003-Scene-06-P85_seg_0_cid_4","20181005_R01_003.czi",5,4,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_4",1796.5,8,4.92132620106997,6.62831092457659,2465,921.432544940495,969,1017,247.895876780537,613358945,1007.41889261598,145.51660289031,598.804343325457,284.157766348353,525581,140077,41,0,75.297830116967,79.7868349813267,18.9416216735921,159.860089689906,-0.333702933104195,0.942484704842637,0.0191032346827467,112.282070868701,151.474955502193,-0.94226794747587,-0.332891316085376,-0.0362558524180175,1300.01281847897,42.8082213341137,-0.0278112854299861,-0.0300990500287466,0.999159936942079,1465.99893563086,0.996263131867536,0.997062608474844,1.16048455911602,39008,0.000746582040531654,103.488807519329,0.872717273438345,4.20373090738412,0.000269530888230157,11.1109428517983,-0.215264134372453,0.960194195948339,0.161235356907143,147.729776618953,7.19805288388747,1559.55730803752,415.761528889213,665658,FALSE,1.68238407727854
"20181005_R01_003-Scene-06-P85_seg_0_cid_15","20181005_R01_003.czi",5,15,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_15",1708.60714285714,12,5.62897938748843,6.66183976492261,2215,972.515306908128,1035,1062,271.170839309796,694685189,1077.03621756215,133.435913408377,614.161879490883,314.210079898151,553019,161299,44,0,80.1996043778821,78.5682623145434,21.3339801040993,171.964904006052,0.766149106286529,0.642533884493985,0.012874556824355,135.693041693679,138.923416049958,0.641958817779631,-0.766093660998431,0.0314543932225436,1051.97900915427,45.6768958362414,-0.0300736298329847,0.0158338199778372,0.999422266578836,1732.41589498564,0.991646108408335,0.996927807169093,1.06329235867866,44708,0.000513824481837602,156.854076368815,0.860970749810653,4.48649457437789,0.000219535195983549,11.650985462122,-0.204654059866026,0.958919509527066,0.135160016367361,184.379545715952,7.46034852495404,2161.14131863043,579.498848749813,714318,FALSE,1.75366829744459
"20181005_R01_003-Scene-06-P85_seg_0_cid_13","20181005_R01_003.czi",5,13,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_13",1504.89075630252,17,5.62256805661648,6.42334726501564,2147,809.046618265189,862,899,227.032951602795,484855975,899.790759213451,104.694874168145,544.325147559628,275.380351437828,446304,152989,44,0,68.1142095769515,79.2083838790041,21.0673977503492,164.474280603485,0.144295778035509,-0.988940631917643,0.0342805335935666,122.545410721628,129.31997954933,-0.986311695069468,-0.146533216516386,-0.0756125427859389,917.172558661294,46.0178010357244,-0.0797995526949897,0.0229007205060157,0.996547835475039,1576.6946442662,0.99103369746716,0.996974993640377,0.988884284389758,42562,0.000800743741598358,134.310448833399,0.826824573384787,4.33083176033554,0.000253034069476686,11.0807408984453,-0.19458755301162,0.945562381194773,0.155664444166354,157.473628856563,7.10220384438727,1477.20343497539,402.878470952198,599293,FALSE,1.65303911319821
"20181005_R01_003-Scene-06-P85_seg_0_cid_6","20181005_R01_003.czi",5,6,"+TSA","20181005_R01_003-Scene-06-P85_seg_0_cid_6",1325.60317460317,9,5.40222891823595,6.31951458752611,1584,761.390910780068,815,851,213.482432678164,376992050,850.758352243643,87.0478765250748,509.896067480646,258.419602578336,365321,129815,44,0,71.3375961352033,64.0777463161636,21.1406906385316,149.156573904023,0.87857760616074,0.476246710074446,0.0359229884075636,126.716961822385,118.96007068073,0.476526122882338,-0.879159865962608,0.000885602244396399,765.850311880707,45.3031979502956,-0.0320038148286983,-0.0163401720883111,0.99935416875727,1234.27239484269,0.98621663997153,0.994715956187261,1.00642516259271,36635,0.00048019288896914,225.05063886462,0.82199919366966,4.66387224433248,0.000197407136252128,11.7441224987931,-0.188696027628386,0.948850324813218,0.125187280596049,213.988816486179,7.44876924429169,2420.18215703879,661.308198975853,495136,FALSE,1.66849365292651
"20181005_R01_003-Scene-07-P78_seg_0_cid_13","20181005_R01_003.czi",6,13,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_13",1481.34126984127,18,5.84731396621874,6.55088071579695,2015,849.844719203488,905,944,244.013559415416,457084733,941.44208834597,126.704495821593,555.949459302963,292.888574314432,410047,127798,36,0,79.0515631827013,66.0750755329138,18.304931718246,158.549073262389,0.937736900977739,0.347182554211628,-0.0106667050093678,95.0322169599036,136.518986732704,0.34733771186231,-0.937488145747975,0.0217368466038062,1032.39784520735,37.1485369419192,0.00245325557605706,0.0240883920823458,0.999706822475453,1462.66582045285,0.995754386551518,0.997887092159047,1.10166420818914,35444,0.000497029308246815,166.435152127328,0.839828762931147,4.54491192841241,0.000210860693688966,11.661545602658,-0.191914565071576,0.950039409797238,0.131041098659593,172.820732060984,7.41900960393461,1967.39341211354,533.457141060215,537845,FALSE,1.69339509660884
"20181005_R01_003-Scene-07-P78_seg_0_cid_9","20181005_R01_003.czi",6,9,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_9",1818.80952380952,15,5.71573770099517,6.78292118486442,2573,919.626851978339,968,1022,279.032772473226,545289983,1029.96769218959,159.759628493895,593.940806792357,300.547336642846,442896,150051,47,0,73.7502862819105,72.1269287136962,21.5309816897632,149.474052564413,-0.576864018866254,0.816567932332479,-0.02108828166859,127.888535293751,150.573272546937,-0.816512848822972,-0.57570982399549,0.0431852551466017,1137.57327816961,47.775914683214,0.0231229635745199,0.0421308727816351,0.998844491457098,1221.0269719082,0.993660525588062,0.99449979703846,0.987972191574632,42288,0.000654978379415602,116.734793153361,0.878427088564749,4.25714745616284,0.000267400512508743,11.2993885934978,-0.23054098521239,0.968668298458697,0.164089993043578,157.132517546659,7.36192544851303,1849.69606369259,491.607714211488,592947,FALSE,1.73412515255862
"20181005_R01_003-Scene-07-P78_seg_0_cid_6","20181005_R01_003.czi",6,6,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_6",1593.25170068027,21,5.52105336924037,6.67191610722033,2030,936.374500679089,988,1029,259.454089231501,772856358,1034.00318310029,136.534053760517,585.774388955021,291.490266279907,645597,179774,47,0,98.4227335343742,82.0180973162372,20.4558628786328,188.271171832424,0.977635358587088,-0.204922938062559,0.0472831375450569,128.020886994656,159.033698466471,-0.206567789038258,-0.977876897129605,0.0329624421428523,1346.48424679876,49.2264581622078,-0.0394823273394822,0.0419924221257076,0.998337509218137,1938.46580619008,0.995469835806805,0.997816819168701,1.04314619339299,50374,0.000452167900055191,175.11457243526,0.867366699785007,4.53903621080813,0.00021261085927453,11.8239247318064,-0.214130488862262,0.965189987990169,0.131475301579193,206.13330876078,7.59603646264215,2554.98669859881,682.525317758517,825371,FALSE,1.76519015272224
"20181005_R01_003-Scene-07-P78_seg_0_cid_3","20181005_R01_003.czi",6,3,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_3",1392.40952380952,15,5.65950683211673,6.43517856138382,1828,825.811212622136,873,895,216.081840763359,476089248,903.743463461049,108.07238079042,554.909252544702,271.839080732837,447714,128797,41,0,75.6620376714408,68.7175925524405,19.2791742048287,149.669094907465,0.905000803054446,0.42400344820988,0.034563309693079,114.38425323616,141.636056387818,0.423298196924305,-0.905616659707066,0.0260211863996986,1109.38197635553,43.699250266446,-0.0423341818326513,0.00891860791534033,0.99906369941131,1279.54432784561,0.994670344474921,0.995996294914002,1.14296305299235,35848,0.000489892292928554,180.078520464907,0.821358017522011,4.5814278222087,0.000205086433395084,11.6977955729636,-0.179691565357222,0.941310639673168,0.127163014773367,184.023153955322,7.39287237506462,1890.52704735673,517.65139195541,576511,FALSE,1.62863289685055
"20181005_R01_003-Scene-07-P78_seg_0_cid_5","20181005_R01_003.czi",6,5,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_5",1334.7012987013,11,5.37369725956929,6.34698070725215,1834,807.515290788247,853,867,206.189770062764,593511626,881.210090603952,100.532637908434,530.235060845224,259.095008874314,580659,154326,47,0,69.708755961006,86.5665367320422,21.6675020578651,170.746935426331,0.189753865507277,0.981830020259489,-0.00181158557556751,138.222615951531,138.98153907022,0.979060560711999,-0.189079451532362,0.0754279753574769,1094.13844873358,49.4875957348695,-0.0737149169663316,0.0160864018808619,0.99714960697539,1741.49695330214,0.991988259349011,0.996845225121582,1.11953669284165,43310,0.000608000495336069,152.289361162359,0.830486292611891,4.41968004483754,0.000232440653940728,11.4063688482772,-0.193767975884199,0.94868943856465,0.141605976814025,181.670929973295,7.28153930802307,1702.56941887096,463.714695008327,734985,FALSE,1.66192346692287
"20181005_R01_003-Scene-07-P78_seg_0_cid_8","20181005_R01_003.czi",6,8,"+TSA","20181005_R01_003-Scene-07-P78_seg_0_cid_8",1730.38367346939,35,4.78604902621072,6.77842051445555,2442,906.435229498928,955,964,283.234026799423,827288931,1024.15657478569,156.604370291917,573.280616205827,296.028649219177,674387,238297,41,0,92.1254048498714,100.311161365818,20.0604458936499,226.028013013742,0.654902440808975,0.755661472830157,0.00886180018988964,110.74289943665,149.272135964994,0.755702053990359,-0.654783200547431,-0.01316684759598,1215.25695507669,41.4780150769034,0.00414712155596072,-0.0153198812339189,0.999874043378354,3095.83360329212,0.99583926566608,0.999359991764347,0.849187725764672,66348,0.000603553223624088,130.685564952929,0.878462733516018,4.33928979956222,0.000249117878395024,11.4371586247305,-0.229882722608666,0.969653163035274,0.153803137664769,163.264544769817,7.44053285233278,2085.48840088508,554.043491459502,912684,FALSE,1.78648387165769
